"","Entry","Yield","SE","CI_L","CI_U"
"265","MON201192-MON101065-MON101082-MON101068",196.279475001636,13.7546881398083,169.315832320672,223.243117682601
"266","MON201193-MON101065-MON101082-MON101068",188.040825001636,13.7546881398083,161.077182320672,215.004467682601
"267","MON201194-MON101065-MON101082-MON101068",187.236675001636,13.7546881398083,160.273032320672,214.200317682601
"268","MON201195-MON101065-MON101082-MON101068",192.982500001636,13.7546881398083,166.018857320672,219.946142682601
"269","MON201196-MON101065-MON101082-MON101068",202.686950001636,13.7546881398083,175.723307320672,229.650592682601
"270","MON201197-MON101065-MON101082-MON101068",181.758225001636,13.7546881398083,154.794582320672,208.721867682601
"271","MON201198-MON101065-MON101082-MON101068",197.812925001636,13.7546881398083,170.849282320672,224.776567682601
"272","MON201199-MON101065-MON101082-MON101068",179.388375001636,13.7546881398083,152.424732320672,206.352017682601
"273","MON201200-MON101065-MON101082-MON101068",186.026850001636,13.7546881398083,159.063207320672,212.990492682601
"274","MON201201-MON101065-MON101082-MON101068",181.884425001636,13.7546881398083,154.920782320672,208.848067682601
"275","MON201202-MON101065-MON101082-MON101068",187.445925001636,13.7546881398083,160.482282320672,214.409567682601
"276","MON201203-MON101065-MON101082-MON101068",191.496850001636,13.7546881398083,164.533207320672,218.460492682601
"277","MON201204-MON101065-MON101082-MON101068",183.422075001636,13.7546881398083,156.458432320672,210.385717682601
"278","MON201205-MON101065-MON101082-MON101068",181.547575001636,13.7546881398083,154.583932320672,208.511217682601
"279","MON201206-MON101065-MON101082-MON101068",183.216650001636,13.7546881398083,156.253007320672,210.180292682601
"280","MON201207-MON101065-MON101082-MON101068",194.208275001636,13.7546881398083,167.244632320672,221.171917682601
"281","MON201208-MON101065-MON101082-MON101068",186.099611534207,14.2724192626335,158.121048205186,214.078174863228
"282","MON201209-MON101065-MON101082-MON101068",198.229465935966,14.2724220108878,170.250897219477,226.208034652456
"283","MON201210-MON101065-MON101082-MON101068",185.803775001636,13.7546881398083,158.840132320672,212.767417682601
"284","MON201211-MON101065-MON101082-MON101068",190.095975001636,13.7546881398083,163.132332320672,217.059617682601
"285","MON201212-MON101065-MON101082-MON101068",191.799025001636,13.7546881398083,164.835382320672,218.762667682601
"286","MON201213-MON101065-MON101082-MON101068",194.293832602633,14.2724220108878,166.315263886143,222.272401319123
"287","MON201214-MON101065-MON101082-MON101068",183.019725001636,13.7546881398083,156.056082320672,209.983367682601
"288","MON201215-MON101065-MON101082-MON101068",184.720175001636,13.7546881398083,157.756532320672,211.683817682601
"289","MON201216-MON101065-MON101082-MON101068",188.854325001636,13.7546881398083,161.890682320672,215.817967682601
"290","MON201217-MON101065-MON101082-MON101068",183.918300001636,13.7546881398083,156.954657320672,210.881942682601
"291","MON201218-MON101065-MON101082-MON101068",197.437350001636,13.7546881398083,170.473707320672,224.400992682601
"292","MON201219-MON101065-MON101082-MON101068",194.816275001636,13.7546881398083,167.852632320672,221.779917682601
"293","MON201220-MON101065-MON101082-MON101068",185.200125001636,13.7546881398083,158.236482320672,212.163767682601
"294","MON201221-MON101065-MON101082-MON101068",180.213111534207,14.2724192626335,152.234548205186,208.191674863228
"295","MON201222-MON101065-MON101082-MON101068",181.453875001636,13.7546881398083,154.490232320672,208.417517682601
"296","MON201223-MON101065-MON101082-MON101068",186.214250001636,13.7546881398083,159.250607320672,213.177892682601
"297","MON201224-MON101065-MON101082-MON101068",194.629750001636,13.7546881398083,167.666107320672,221.593392682601
"298","MON201225-MON101065-MON101082-MON101068",182.354225001636,13.7546881398083,155.390582320672,209.317867682601
"299","MON201226-MON101065-MON101082-MON101068",181.692950001636,13.7546881398083,154.729307320672,208.656592682601
"300","MON201227-MON101065-MON101082-MON101068",182.281225001636,13.7546881398083,155.317582320672,209.244867682601
"301","MON201228-MON101065-MON101082-MON101068",175.339725001636,13.7546881398083,148.376082320672,202.303367682601
"302","MON201229-MON101065-MON101082-MON101068",189.011975001636,13.7546881398083,162.048332320672,215.975617682601
"303","MON201230-MON101065-MON101082-MON101068",197.119800539927,14.2724191474337,169.141237436735,225.09836364312
"304","MON201231-MON101065-MON101082-MON101068",189.376075001637,13.7546881398083,162.412432320672,216.339717682601
"305","MON201232-MON101065-MON101082-MON101068",178.163211534207,14.2724192626335,150.184648205186,206.141774863228
"306","MON201233-MON101065-MON101082-MON101068",190.996775001636,13.7546881398083,164.033132320672,217.960417682601
"307","MON201234-MON101065-MON101082-MON101068",186.7278992693,14.2724220108878,158.74933055281,214.70646798579
"308","MON201235-MON101065-MON101082-MON101068",182.159325001636,13.7546881398083,155.195682320672,209.122967682601
"309","MON201236-MON101065-MON101082-MON101068",194.735475001637,13.7546881398083,167.771832320672,221.699117682601
"310","MON201237-MON101065-MON101082-MON101068",186.154625001637,13.7546881398083,159.190982320672,213.118267682601
"311","MON201238-MON101065-MON101082-MON101068",188.551525001636,13.7546881398083,161.587882320672,215.515167682601
"312","MON201239-MON101065-MON101082-MON101068",183.412365935967,14.2724220108878,155.433797219477,211.390934652456
"313","MON201240-MON101065-MON101082-MON101068",184.126525001637,13.7546881398083,157.162882320672,211.090167682601
"314","MON201241-MON101065-MON101082-MON101068",190.857175001636,13.7546881398083,163.893532320672,217.820817682601
"315","MON201242-MON101065-MON101082-MON101068",187.696750001637,13.7546881398083,160.733107320672,214.660392682601
"316","MON201243-MON101065-MON101082-MON101068",177.899200001637,13.7546881398083,150.935557320672,204.862842682601
"317","MON201244-MON101065-MON101082-MON101068",191.714450001636,13.7546881398083,164.750807320672,218.678092682601
"318","MON201245-MON101065-MON101082-MON101068",185.392075001636,13.7546881398083,158.428432320672,212.355717682601
"319","MON201246-MON101065-MON101082-MON101068",186.487650001636,13.7546881398083,159.524007320672,213.451292682601
"320","MON201247-MON101065-MON101082-MON101068",187.9119992693,14.2724220108878,159.93343055281,215.89056798579
"321","MON201248-MON101065-MON101082-MON101068",191.217650001636,13.7546881398083,164.254007320672,218.181292682601
"322","MON201249-MON101065-MON101082-MON101068",183.352500001636,13.7546881398083,156.388857320672,210.316142682601
"323","MON201250-MON101065-MON101082-MON101068",194.869775001636,13.7546881398083,167.906132320672,221.833417682601
"324","MON201251-MON101065-MON101082-MON101068",195.316865935966,14.2724220108878,167.338297219477,223.295434652456
"325","MON201252-MON101065-MON101082-MON101068",181.604700001636,13.7546881398083,154.641057320672,208.568342682601
"326","MON201253-MON101065-MON101082-MON101068",178.106375001636,13.7546881398083,151.142732320672,205.070017682601
"327","MON201254-MON101065-MON101082-MON101068",172.764900001636,13.7546881398083,145.801257320672,199.728542682601
"328","MON201255-MON101065-MON101082-MON101068",188.757150001636,13.7546881398083,161.793507320672,215.720792682601
"329","MON201256-MON101065-MON101082-MON101068",180.096975001637,13.7546881398083,153.133332320672,207.060617682601
"330","MON201257-MON101065-MON101082-MON101068",187.416125001636,13.7546881398083,160.452482320672,214.379767682601
"331","MON201258-MON101065-MON101082-MON101068",189.984650001636,13.7546881398083,163.021007320672,216.948292682601
"332","MON201259-MON101065-MON101082-MON101068",180.935525001637,13.7546881398083,153.971882320672,207.899167682601
"333","MON201260-MON101065-MON101082-MON101068",184.542175001636,13.7546881398083,157.578532320672,211.505817682601
"334","MON201261-MON101065-MON101082-MON101068",198.688621996444,14.2724211553885,170.71005495701,226.667189035878
"335","MON201262-MON101065-MON101082-MON101068",182.323150001637,13.7546881398083,155.359507320672,209.286792682601
"336","MON201263-MON101065-MON101082-MON101068",193.542775001637,13.7546881398083,166.579132320672,220.506417682601
"337","MON201264-MON101065-MON101082-MON101068",179.132500001637,13.7546881398083,152.168857320672,206.096142682601
"338","MON201265-MON101065-MON101082-MON101068",180.833975001636,13.7546881398083,153.870332320672,207.797617682601
"339","MON201266-MON101065-MON101082-MON101068",190.446678200874,14.2724192626335,162.468114871852,218.425241529895
"340","MON201267-MON101065-MON101082-MON101068",177.181200001637,13.7546881398083,150.217557320672,204.144842682601
"341","MON201268-MON101065-MON101082-MON101068",188.480500001637,13.7546881398083,161.516857320672,215.444142682601
"342","MON201269-MON101065-MON101082-MON101068",186.958825001637,13.7546881398083,159.995182320672,213.922467682601
"343","MON201270-MON101065-MON101082-MON101068",185.538475001637,13.7546881398083,158.574832320672,212.502117682601
"344","MON201271-MON101065-MON101082-MON101068",187.972775001637,13.7546881398083,161.009132320672,214.936417682601
"345","MON201272-MON101065-MON101082-MON101068",192.644075001637,13.7546881398083,165.680432320672,219.607717682601
"346","MON201273-MON101065-MON101082-MON101068",190.366850001637,13.7546881398083,163.403207320672,217.330492682601
"347","MON201274-MON101065-MON101082-MON101068",186.660425001637,13.7546881398083,159.696782320672,213.624067682601
"348","MON201275-MON101065-MON101082-MON101068",192.616532602633,14.2724220108878,164.637963886143,220.595101319123
"349","MON201276-MON101065-MON101082-MON101068",183.460175001637,13.7546881398083,156.496532320672,210.423817682601
"350","MON201277-MON101065-MON101082-MON101068",184.562025001637,13.7546881398083,157.598382320672,211.525667682601
"351","MON201278-MON101065-MON101082-MON101068",191.066200001637,13.7546881398083,164.102557320672,218.029842682601
"352","MON201279-MON101065-MON101082-MON101068",175.236000001637,13.7546881398083,148.272357320672,202.199642682601
"353","MON201280-MON101065-MON101082-MON101068",173.328600001637,13.7546881398083,146.364957320672,200.292242682601
"354","MON201281-MON101065-MON101082-MON101068",176.087278200874,14.2724192626335,148.108714871852,204.065841529895
"355","MON201282-MON101065-MON101082-MON101068",182.117678200874,14.2724192626335,154.139114871852,210.096241529895
"356","MON201283-MON101065-MON101082-MON101068",189.278075001637,13.7546881398083,162.314432320672,216.241717682601
"357","MON201284-MON101065-MON101082-MON101068",189.928125001637,13.7546881398083,162.964482320672,216.891767682601
"358","MON201285-MON101065-MON101082-MON101068",181.843350001637,13.7546881398083,154.879707320672,208.806992682601
"359","MON201286-MON101065-MON101082-MON101068",183.523900001637,13.7546881398083,156.560257320672,210.487542682601
"360","MON201287-MON101065-MON101082-MON101068",178.525000001637,13.7546881398083,151.561357320672,205.488642682601
"361","MON201288-MON101065-MON101082-MON101068",185.720775001637,13.7546881398083,158.757132320672,212.684417682601
"362","MON201289-MON101065-MON101082-MON101068",186.999400001637,13.7546881398083,160.035757320672,213.963042682601
"363","MON201290-MON101065-MON101082-MON101068",187.246888663111,14.2724211553885,159.268321623677,215.225455702545
"364","MON201291-MON101065-MON101082-MON101068",189.513600001637,13.7546881398083,162.549957320672,216.477242682601
"365","MON201292-MON101065-MON101082-MON101068",203.129700001637,13.7546881398083,176.166057320672,230.093342682601
"366","MON201293-MON101065-MON101082-MON101068",191.991921996444,14.2724211553884,164.01335495701,219.970489035878
"367","MON201294-MON101065-MON101082-MON101068",197.689550001637,13.7546881398083,170.725907320672,224.653192682601
"368","MON201295-MON101065-MON101082-MON101068",187.514925001637,13.7546881398083,160.551282320672,214.478567682601
"369","MON201296-MON101065-MON101082-MON101068",183.346150001637,13.7546881398083,156.382507320672,210.309792682601
"370","MON201297-MON101065-MON101082-MON101068",175.260875001637,13.7546881398083,148.297232320672,202.224517682601
"371","MON201298-MON101065-MON101082-MON101068",186.361425001637,13.7546881398083,159.397782320672,213.325067682601
"372","MON201299-MON101065-MON101082-MON101068",192.666875001637,13.7546881398083,165.703232320672,219.630517682601
"373","MON201300-MON101065-MON101082-MON101068",186.463150001637,13.7546881398083,159.499507320672,213.426792682601
"374","MON201301-MON101065-MON101082-MON101068",190.526325001637,13.7546881398083,163.562682320672,217.489967682601
"375","MON201302-MON101065-MON101082-MON101068",183.556588663111,14.2724211553884,155.578021623677,211.535155702545
"376","MON201303-MON101065-MON101082-MON101068",175.613825001637,13.7546881398083,148.650182320672,202.577467682601
"377","MON201304-MON101065-MON101082-MON101068",188.886750001636,13.7546881398083,161.923107320672,215.850392682601
"378","MON201305-MON101065-MON101082-MON101068",191.689175001637,13.7546881398083,164.725532320672,218.652817682601
"379","MON201306-MON101065-MON101082-MON101068",187.291075001637,13.7546881398083,160.327432320672,214.254717682601
"380","MON201307-MON101065-MON101082-MON101068",185.562675001636,13.7546881398083,158.599032320672,212.526317682601
"381","MON201308-MON101065-MON101082-MON101068",201.796525001636,13.7546881398083,174.832882320672,228.760167682601
"382","MON201309-MON101065-MON101082-MON101068",179.634300001637,13.7546881398083,152.670657320672,206.597942682601
"383","MON201310-MON101065-MON101082-MON101068",197.667075001637,13.7546881398083,170.703432320672,224.630717682601
"384","MON201311-MON101065-MON101082-MON101068",189.731750001637,13.7546881398083,162.768107320672,216.695392682601
"385","MON201312-MON101065-MON101082-MON101068",184.507875001637,13.7546881398083,157.544232320672,211.471517682601
